ID,DEVICETYPE,PLATFORM_ID,BIDREQUESTIP,USERPLATFORMUID,USERCITY,USERZIPCODE,USERAGENT,PLATFORMTYPE,CHANNELTYPE,URL,KEYWORDS,IS_HCP
143241,0,2.0,9737,8964,1739,36608.0,1418,3,0,1521,880,1.0
143242,0,2.0,5870,12783,2599,63169.0,1239,3,0,2601,363,0.0
143243,0,2.0,1266,12584,2411,94142.0,1549,3,0,2164,271,1.0
143244,1,2.0,5992,526,114,30303.0,2223,3,0,2627,52,1.0
143245,0,9.0,8426,12098,3060,,2370,3,0,247,1258,0.0
143246,0,2.0,8312,4726,2596,65807.0,1525,3,0,1492,224,0.0
143247,0,2.0,2404,6078,299,92821.0,1485,3,0,757,823,1.0
143248,0,2.0,5534,1310,2462,85260.0,1508,3,0,1435,594,0.0
143249,0,2.0,2937,9216,1278,32217.0,1508,3,0,625,1108,0.0
143250,0,2.0,7615,17844,916,76133.0,1692,3,0,623,168,0.0
143251,0,2.0,10296,14550,2297,6877.0,1612,3,0,1723,819,0.0
143252,1,2.0,11794,1178,856,84025.0,928,3,0,1316,291,0.0
143253,1,2.0,2021,12892,741,11554.0,2277,3,0,456,589,0.0
143254,1,2.0,8634,8644,1153,232980510.0,2023,3,0,2629,423,1.0
143255,0,2.0,10852,17169,1484,68516.0,1526,3,0,1665,1612,0.0
143256,0,2.0,8892,7881,1645,42066.0,1460,3,0,547,54,1.0
143257,1,2.0,13549,13481,1308,96740.0,1996,3,0,529,655,1.0
143258,0,7.0,148,14217,2600,34771.0,1508,3,0,873,1469,0.0
143259,0,2.0,3760,8215,1442,12110.0,1232,3,0,1665,1612,0.0
143260,0,7.0,7422,6958,967,75041.0,1369,3,0,955,734,1.0
143261,0,7.0,4742,7514,3043,17403.0,1365,3,0,1091,777,1.0
143262,0,7.0,8408,3059,2321,14620.0,1531,3,0,873,1469,0.0
143263,0,7.0,1795,1261,1227,77018.0,1497,3,0,1039,1563,0.0
143264,0,2.0,916,3085,1890,10010.0,1476,3,0,2132,328,1.0
143265,0,2.0,11195,2814,195,98006.0,1327,3,0,1723,819,0.0
143266,0,2.0,4942,4694,1737,59802.0,1364,3,0,2565,413,0.0
143267,0,2.0,5367,5177,627,75201.0,1525,3,0,2238,137,0.0
143268,0,9.0,8442,14669,3060,,1032,3,0,337,1666,0.0
143269,0,2.0,4805,16533,1441,89129.0,1531,3,0,1632,674,0.0
143270,0,7.0,6060,7295,1233,29450.0,1327,3,0,1004,199,0.0
143271,1,2.0,4297,15655,1441,89104.0,2326,3,0,431,481,0.0
143272,0,2.0,8768,7485,4,67410.0,1531,3,0,1316,291,0.0
143273,0,10.0,8311,9654,1777,26506.0,1361,3,0,1850,709,1.0
143274,1,2.0,9546,12710,3047,70592.0,489,3,0,1613,233,1.0
143275,0,2.0,1862,15184,1890,10001.0,1508,3,0,1723,819,0.0
143276,0,2.0,12031,13452,467,1824.0,1443,3,0,2149,44,1.0
143277,0,2.0,4748,2721,2612,16801.0,1330,3,0,1920,1364,0.0
143278,0,9.0,14011,6579,2048,327504981.0,1362,3,0,272,27,1.0
143279,0,2.0,13460,16991,2245,11373.0,1520,3,0,2243,507,0.0
143280,0,2.0,1384,11896,479,60607.0,1520,3,0,1450,415,0.0
143281,0,2.0,12188,14959,1055,27858.0,1368,3,0,755,189,0.0
143282,0,12.0,10521,14445,88,54915.0,1460,3,0,154,448,1.0
143283,0,2.0,2772,12335,552,29223.0,1520,3,0,1414,773,0.0
143284,1,2.0,11736,4799,2208,34952.0,28,3,0,2384,59,0.0
143285,0,9.0,5588,12730,2519,71104.0,1320,3,0,326,22,1.0
143286,0,2.0,1243,3008,2411,441950001.0,1549,3,0,1565,120,1.0
143287,0,2.0,8930,11676,324,11213.0,1520,3,0,1665,1612,0.0
143288,0,2.0,12319,8302,2470,98118.0,1531,3,0,2517,3,0.0
143289,0,2.0,4716,1799,1998,84404.0,1369,3,0,545,326,0.0
143290,1,2.0,3750,5322,1243,72740.0,872,3,0,2605,637,0.0
143291,0,2.0,1019,7043,2208,349944801.0,1432,3,0,746,159,1.0
143292,0,2.0,1102,9827,2245,11358.0,1487,3,0,467,435,1.0
143293,0,2.0,7131,15164,277,2111.0,1364,3,0,393,731,0.0
143294,0,7.0,11785,448,467,1824.0,1364,3,0,803,612,0.0
143295,0,2.0,2429,17823,2070,33418.0,1508,3,0,2523,718,0.0
143296,0,2.0,9074,12464,2245,11354.0,1401,3,0,1470,125,0.0
143297,1,2.0,6838,14998,2435,93458.0,2227,3,0,1450,415,0.0
143298,0,2.0,3114,12891,2245,11368.0,1531,3,0,419,362,0.0
143299,0,7.0,11018,11816,2297,6877.0,1330,3,0,810,1585,0.0
143300,1,2.0,12924,14687,1255,50644.0,227,3,0,2573,121,1.0
143301,2,2.0,8817,1597,119,130579208.0,1101,3,0,2573,121,1.0
143302,0,2.0,2429,17823,2070,33418.0,1508,3,0,2523,718,0.0
143303,1,2.0,12702,16511,2395,55106.0,2119,3,0,442,87,0.0
143304,1,6.0,10182,7800,3035,24382.0,2326,2,0,1821,1375,0.0
143305,0,9.0,11425,4371,2532,60077.0,1314,3,0,217,1512,1.0
143306,0,7.0,5539,14832,488,45220.0,1534,3,0,851,1543,0.0
143307,0,2.0,6219,5441,2292,75081.0,1743,3,0,1723,819,0.0
143308,0,2.0,2474,4171,1227,77002.0,1417,3,0,740,1233,0.0
143309,0,2.0,9687,2383,2911,19382.0,1443,3,0,2345,727,1.0
143310,0,2.0,9828,9526,2736,14150.0,1369,3,0,1669,1692,0.0
143311,0,2.0,11663,15952,2974,8260.0,1520,3,0,497,1137,0.0
143312,0,2.0,1862,3662,1890,10001.0,1476,3,0,1723,819,0.0
143313,1,7.0,9023,6528,2715,10466.0,2282,3,0,1048,2,0.0
143314,0,2.0,6331,5691,1218,42240.0,1520,3,0,1450,415,0.0
143315,0,2.0,8751,4833,1536,90060.0,1326,3,0,1542,940,0.0
143316,0,7.0,7422,6958,967,75041.0,1369,3,0,955,734,1.0
143317,0,2.0,9695,876,2713,75501.0,1508,3,0,1669,1692,0.0
143318,0,2.0,11988,10789,1334,53142.0,1476,3,0,1678,131,1.0
143319,1,2.0,11285,6901,3043,17403.0,826,3,0,2520,391,0.0
143320,0,2.0,9313,9948,1839,37215.0,1370,3,0,2545,818,0.0
143321,0,2.0,824,3742,3060,,1369,3,0,1583,422,0.0
143322,0,2.0,2779,428,841,22030.0,1508,3,0,479,239,0.0
143323,0,2.0,11826,8915,1610,30008.0,1531,3,0,479,239,0.0
143324,0,10.0,9502,3984,1290,19046.0,1454,3,0,1847,626,1.0
143325,1,2.0,13703,6061,955,61401.0,2223,3,0,2627,52,1.0
143326,0,2.0,3883,14618,97,22202.0,1526,3,0,2150,1020,0.0
143327,1,7.0,10487,15452,3060,280251902.0,1081,3,0,966,628,1.0
143328,0,2.0,5868,5125,2599,63169.0,1540,3,0,2601,363,0.0
143329,0,2.0,1113,7443,2245,11357.0,1371,3,0,545,326,0.0
143330,1,2.0,10404,5498,2214,97212.0,2227,3,0,1316,291,0.0
143331,0,9.0,8447,9107,3060,,1028,3,0,275,1539,0.0
143332,0,2.0,11308,12183,2398,21801.0,1508,3,0,431,481,0.0
143333,1,7.0,882,10563,3060,,2271,3,0,827,1509,0.0
143334,0,2.0,1174,9980,318,10708.0,1508,3,0,526,437,0.0
143335,2,7.0,12815,7890,1898,92660.0,1841,3,0,1004,199,0.0
143336,0,7.0,5539,14832,488,45220.0,1534,3,0,851,1543,0.0
143337,0,2.0,7431,6301,1415,33813.0,1369,3,0,769,45,0.0
143338,2,2.0,13830,4473,1338,93630.0,1817,3,0,1769,78,1.0
143339,0,7.0,7801,2237,53,79107.0,1327,3,0,1076,254,0.0
143340,0,2.0,5505,10828,1479,29072.0,1382,3,0,686,62,1.0
143341,1,2.0,11264,14547,1278,32208.0,30,3,0,2354,821,0.0
143342,0,9.0,8449,7461,3060,,1028,3,0,244,769,0.0
143343,0,2.0,12906,16750,1384,14218.0,1522,3,0,525,98,0.0
143344,1,2.0,4648,6038,3060,,30,3,0,1322,15,0.0
143345,0,7.0,4846,6437,722,27703.0,1609,3,0,806,341,1.0
143346,0,2.0,14109,1539,97,76014.0,1320,3,0,742,159,1.0
143347,0,2.0,7615,17844,916,76133.0,1692,3,0,623,168,0.0
143348,1,2.0,12028,11378,2402,76904.0,2312,3,0,2561,234,0.0
143349,1,2.0,842,12046,1770,94556.0,2227,3,0,2384,59,0.0
143350,1,2.0,6937,4601,1750,6468.0,2310,3,0,2384,59,0.0
143351,1,2.0,7512,1881,1400,86406.0,2055,3,0,2471,33,1.0
143352,0,2.0,13163,4689,74,22003.0,1322,3,0,579,1109,1.0
143353,1,2.0,4246,7692,671,15627.0,92,3,0,2573,121,1.0
143354,0,2.0,5873,15498,2599,63169.0,1639,3,0,2601,363,0.0
143355,0,2.0,10281,5809,279,80302.0,1531,3,0,442,87,0.0
143356,0,2.0,8565,13734,1212,96818.0,1369,3,0,442,87,0.0
143357,1,2.0,4202,12744,183,47421.0,2178,3,0,755,189,0.0
143358,0,7.0,9417,4654,1920,73072.0,1290,3,0,803,612,0.0
143359,0,2.0,10529,17997,2969,1588.0,1485,3,0,1447,177,1.0
143360,2,7.0,13375,15468,112,35611.0,1892,3,0,995,585,0.0
143361,1,2.0,749,3410,1624,94553.0,2101,3,0,545,326,0.0
143362,0,2.0,12183,16891,1610,45750.0,1520,3,0,2342,579,0.0
143363,1,2.0,11319,8602,1227,77034.0,2298,3,0,545,326,0.0
143364,0,7.0,4775,7699,2603,22554.0,1531,3,0,834,1381,0.0
143365,0,2.0,5320,12379,2470,98144.0,1472,3,0,742,159,1.0
143366,0,2.0,11186,9095,1835,34104.0,1611,3,0,1723,819,0.0
143367,0,2.0,2034,3452,1536,90025.0,1443,3,0,2152,271,1.0
143368,0,2.0,13699,5404,1411,33463.0,1468,3,0,2290,662,1.0
143369,1,2.0,9601,16337,63,12010.0,2271,3,0,528,453,0.0
143370,0,5.0,4757,13746,2015,98501.0,1508,3,0,126,936,0.0
143371,0,2.0,1862,15184,1890,10001.0,1508,3,0,1723,819,0.0
143372,0,7.0,2416,11837,2142,85013.0,1520,3,0,827,1509,0.0
143373,0,2.0,10454,9498,555,43203.0,1508,3,0,526,437,0.0
143374,0,2.0,8033,1853,501,99403.0,1369,3,0,419,362,0.0
143375,0,2.0,172,17719,2446,56379.0,1372,3,0,1748,844,0.0
143376,1,2.0,4317,11870,336,24066.0,2111,3,0,1316,291,0.0
143377,0,2.0,1862,15184,1890,10001.0,1508,3,0,2148,923,0.0
143378,0,2.0,8749,17921,1536,90060.0,1326,3,0,385,1534,0.0
143379,0,7.0,6871,16845,373,2139.0,1328,3,0,955,734,1.0
143380,0,7.0,5464,15475,457,25414.0,1328,3,0,849,1343,0.0
143381,0,7.0,8169,5346,1205,33021.0,1491,3,0,975,91,1.0
143382,0,5.0,2479,12556,1615,46953.0,1517,3,0,126,936,0.0
143383,1,2.0,8497,16366,1667,2155.0,2326,3,0,1316,291,0.0
143384,0,7.0,6196,15334,341,90620.0,1607,3,0,955,734,1.0
143385,0,2.0,8597,9024,2758,85742.0,1443,3,0,1798,678,1.0
143386,0,8.0,58,9977,3060,109014830.0,1621,3,0,167,487,1.0
143387,0,3.0,5271,14462,2530,57106.0,1443,3,0,154,448,1.0
143388,0,2.0,1862,6709,1890,10001.0,1491,3,0,2451,1670,0.0
143389,0,2.0,3656,3321,2687,33611.0,1520,3,0,1665,1612,0.0
143390,0,2.0,14111,17662,916,76137.0,1520,3,0,587,569,0.0
143391,0,2.0,3506,8477,1730,55408.0,1371,3,0,2565,413,0.0
143392,1,2.0,11436,5753,1484,62656.0,2266,3,0,2627,52,1.0
143393,0,5.0,1949,11711,512,44121.0,1508,3,0,126,936,0.0
143394,2,2.0,7840,17919,1685,54452.0,1897,3,0,2306,831,0.0
143395,0,7.0,6980,10824,1974,63368.0,1531,3,0,902,1409,0.0
143396,0,2.0,9506,7250,909,33908.0,1529,3,0,2245,178,0.0
143397,2,2.0,14088,408,2153,71603.0,1817,3,0,1860,638,1.0
143398,0,7.0,14173,13022,1336,44240.0,1368,3,0,851,1543,0.0
143399,0,2.0,2188,4103,104,20147.0,1549,3,0,2027,383,1.0
143400,0,7.0,5410,6812,1441,89122.0,1326,3,0,1069,620,0.0
143401,0,2.0,7615,17844,916,76133.0,1692,3,0,623,168,0.0
143402,0,7.0,2851,11753,2551,46614.0,1508,3,0,826,754,0.0
143403,0,7.0,1440,15438,277,2118.0,1219,3,0,959,1571,0.0
143404,0,2.0,6968,16585,591,51502.0,1326,3,0,1723,819,0.0
143405,0,7.0,10116,3113,97,22206.0,1369,3,0,1015,649,0.0
143406,0,13.0,2905,5724,2141,19139.0,1508,1,0,166,490,1.0
143407,0,7.0,10011,4308,324,11226.0,1356,3,0,793,412,0.0
143408,1,2.0,304,8384,562,71419.0,2361,3,0,545,326,0.0
143409,0,2.0,5729,17105,2099,7054.0,1497,3,0,1861,1123,0.0
143410,1,7.0,9634,11219,691,36303.0,2326,3,0,999,1308,0.0
143411,0,2.0,8745,17921,1536,90060.0,1326,3,0,1723,819,0.0
143412,2,2.0,12870,16196,2647,77479.0,1836,3,0,1454,695,1.0
143413,0,2.0,7639,11004,2696,28681.0,1531,3,0,637,61,0.0
143414,1,2.0,8857,9628,2338,55374.0,2229,3,0,2627,52,1.0
143415,1,2.0,2026,832,2962,10603.0,2119,3,0,1723,819,0.0
143416,0,2.0,10731,5624,2125,85383.0,1508,3,0,1321,220,0.0
143417,0,2.0,7128,2876,2150,27041.0,1522,3,0,1503,772,0.0
143418,0,2.0,5866,5067,2599,63169.0,1614,3,0,2633,366,0.0
143419,1,2.0,6189,17281,627,75205.0,2326,3,0,526,437,0.0
143420,1,2.0,12216,13664,1055,29607.0,2119,3,0,2116,372,1.0
143421,0,2.0,1742,6096,904,33314.0,1367,3,0,2708,136,0.0
143422,1,6.0,6164,11613,2588,77373.0,987,2,0,1842,700,0.0
143423,0,7.0,11644,9227,2805,34293.0,1364,3,0,1004,199,0.0
143424,0,9.0,12029,15203,2859,48075.0,1356,3,0,326,22,1.0
143425,0,7.0,10011,4308,324,11226.0,1356,3,0,793,412,0.0
143426,0,2.0,947,9764,1759,77316.0,1363,3,0,1316,291,0.0
143427,0,2.0,9236,16639,915,46825.0,1476,3,0,2573,121,1.0
143428,0,2.0,917,7015,1890,10010.0,1476,3,0,1980,383,1.0
143429,0,5.0,2722,1365,555,43215.0,1497,3,0,125,1090,0.0
143430,0,2.0,916,2372,1890,10016.0,1443,3,0,2387,621,1.0
143431,0,7.0,1614,12985,689,2124.0,1497,3,0,793,412,0.0
143432,0,9.0,8369,10549,2101,91105.0,1447,3,0,333,461,1.0
143433,0,7.0,9294,7233,3048,48198.0,1328,3,0,1037,1340,0.0
143434,0,2.0,918,568,1890,100323726.0,1619,3,0,1980,383,1.0
143435,0,7.0,7059,5592,72,48104.0,1365,3,0,994,204,0.0
143436,0,2.0,1511,15367,2321,55901.0,1532,3,0,2714,755,0.0
143437,2,2.0,5035,9623,2142,85036.0,1013,3,0,2348,1293,0.0
143438,0,2.0,11320,13725,181,15010.0,1369,3,0,2452,456,0.0
143439,0,5.0,1890,15072,1515,92354.0,1497,3,0,130,1188,0.0
143440,0,2.0,5867,15070,2599,63169.0,1639,3,0,2591,1296,0.0
143441,0,2.0,7128,2876,2150,27041.0,1522,3,0,1503,772,0.0
143442,1,2.0,13389,13691,396,63701.0,805,3,0,2238,137,0.0
143443,0,2.0,7917,12342,125,78767.0,1538,3,0,2687,898,0.0
143444,0,2.0,10607,1813,580,78416.0,1700,3,0,425,664,1.0
143445,0,2.0,12280,196,1904,19073.0,1443,3,0,2104,389,1.0
143446,0,2.0,2065,7931,2175,75025.0,1520,3,0,1470,125,0.0
143447,1,2.0,14036,4823,2321,48306.0,30,3,0,2565,413,0.0
143448,1,7.0,3719,14637,2646,60554.0,2176,3,0,844,1626,0.0
143449,0,2.0,5757,18011,228,3574.0,1328,3,0,2342,579,0.0
143450,0,2.0,3619,10601,2027,92869.0,1508,3,0,1440,921,0.0
143451,0,7.0,6014,4495,2758,85710.0,1700,3,0,873,1469,0.0
143452,1,2.0,1724,4185,2124,32534.0,2102,3,0,1316,291,0.0
143453,0,2.0,13053,13113,2411,94142.0,1549,3,0,2077,383,1.0
143454,1,2.0,8787,12675,2299,29936.0,1080,3,0,525,98,0.0
143455,0,2.0,12019,15804,2771,75701.0,1300,3,0,2545,818,0.0
143456,0,2.0,14103,14186,904,33326.0,1369,3,0,442,87,0.0
143457,0,7.0,10011,4308,324,11226.0,1356,3,0,793,412,0.0
143458,1,2.0,10024,1155,1113,22801.0,455,3,0,2570,115,1.0
143459,0,2.0,13000,14613,1356,34747.0,1515,3,0,2708,136,0.0
143460,1,2.0,13378,6337,240,35213.0,2326,3,0,2384,59,0.0
143461,0,2.0,1862,15184,1890,10001.0,1508,3,0,1723,819,0.0
143462,1,2.0,10690,2893,1150,89011.0,2163,3,0,754,188,1.0
143463,0,2.0,3920,266,2166,15209.0,1532,3,0,2238,137,0.0
143464,0,2.0,1566,12515,1536,90024.0,1497,3,0,2307,283,0.0
143465,1,2.0,8952,10830,1267,92614.0,2227,3,0,1503,772,0.0
143466,0,2.0,4885,15366,1890,10901.0,1225,3,0,545,326,0.0
143467,0,2.0,10973,16289,1258,46217.0,1333,3,0,2454,1669,0.0
143468,0,7.0,2557,7738,651,48128.0,1508,3,0,986,698,0.0
143469,0,2.0,1908,7693,2162,8854.0,1324,3,0,1980,383,1.0
143470,1,9.0,4234,710,1258,46268.0,2174,3,0,228,1667,1.0
143471,0,2.0,3883,14618,97,22202.0,1526,3,0,2150,1020,0.0
143472,1,2.0,4527,84,3060,,2234,3,0,1316,291,0.0
143473,0,2.0,5870,10727,2599,63169.0,1540,3,0,2648,832,0.0
143474,0,7.0,381,8994,951,32627.0,1371,3,0,896,1403,0.0
143475,0,2.0,1923,11080,277,2215.0,1367,3,0,1503,772,0.0
143476,0,2.0,9745,13822,1252,83401.0,1531,3,0,526,437,0.0
143477,0,2.0,8744,17921,1536,90060.0,1326,3,0,385,1534,0.0
143478,2,2.0,938,12514,2703,92592.0,1904,3,0,625,1108,0.0
143479,0,2.0,917,7587,1890,10016.0,1460,3,0,1980,383,1.0
143480,0,2.0,5814,2435,1212,96808.0,1232,3,0,2337,400,0.0
143481,0,2.0,7128,2876,2150,27041.0,1522,3,0,1503,772,0.0
143482,0,2.0,7423,350,411,75006.0,1443,3,0,520,119,1.0
143483,0,2.0,4681,17030,22,87112.0,1532,3,0,419,362,0.0
143484,0,10.0,12516,15843,88,549562721.0,1433,3,0,1847,626,1.0
143485,0,2.0,5389,15406,1053,27405.0,1501,3,0,419,362,0.0
143486,0,2.0,13452,14679,547,8108.0,1538,3,0,2348,1293,0.0
143487,0,2.0,2474,4780,1227,77002.0,1199,3,0,2186,1291,0.0
143488,0,2.0,5222,16419,2412,95141.0,1343,3,0,419,362,0.0
143489,0,5.0,11719,3796,1655,60051.0,1364,3,0,112,862,0.0
143490,0,2.0,8745,17921,1536,90060.0,1326,3,0,1723,819,0.0
143491,1,6.0,9961,618,1009,17319.0,276,2,0,1818,1232,0.0
143492,2,8.0,8235,11601,3060,900950001.0,1753,3,0,176,497,1.0
143493,0,2.0,2263,9411,2128,18944.0,1367,3,0,1926,1084,0.0
143494,0,2.0,8221,13967,108,58413.0,1508,3,0,1450,415,0.0
143495,0,2.0,7531,1626,1796,75455.0,1356,3,0,625,1108,0.0
143496,1,2.0,1794,15139,1536,90014.0,2171,3,0,755,189,0.0
143497,1,2.0,3608,17914,1695,33141.0,2023,3,0,1723,819,0.0
143498,0,14.0,1417,9172,555,43220.0,1508,1,0,101,919,1.0
143499,0,2.0,1754,3631,460,22901.0,1389,3,0,2319,325,1.0
143500,0,9.0,2320,11171,3060,326103003.0,1585,3,0,326,22,1.0
143501,0,2.0,3599,11122,2797,46383.0,1531,3,0,1470,125,0.0
143502,0,2.0,3511,9181,1730,55407.0,1520,3,0,484,515,0.0
143503,0,2.0,3809,9467,458,61920.0,1508,3,0,545,326,0.0
143504,0,2.0,5077,4065,2596,1001.0,1544,3,0,1980,383,1.0
143505,0,2.0,45,6328,1187,2043.0,1491,3,0,524,55,0.0
143506,0,2.0,7001,9133,1423,34638.0,1360,3,0,431,481,0.0
143507,0,2.0,13285,13861,2034,32832.0,1520,3,0,2150,1020,0.0
143508,0,2.0,4682,12087,2308,87124.0,1369,3,0,545,326,0.0
143509,0,2.0,12285,12169,22,87101.0,1722,3,0,1944,994,1.0
143510,0,2.0,7615,17844,916,76133.0,1692,3,0,623,168,0.0
143511,0,2.0,10897,17573,2261,7869.0,1508,3,0,1457,691,0.0
143512,1,2.0,9938,14401,1727,53213.0,2113,3,0,2627,52,1.0
143513,0,2.0,5817,9343,1136,96041.0,1268,3,0,431,481,0.0
143514,0,2.0,2429,17823,2070,33418.0,1508,3,0,2523,718,0.0
143515,2,2.0,7229,11051,446,61821.0,1910,3,0,2404,1374,0.0
143516,1,7.0,4441,7388,2687,33615.0,2326,3,0,1015,649,0.0
143517,0,9.0,8447,2136,3060,,1031,3,0,318,1033,0.0
143518,0,2.0,10512,2851,1974,63368.0,1454,3,0,1454,695,1.0
143519,0,2.0,5457,11406,1021,91344.0,1367,3,0,755,189,0.0
143520,0,7.0,9846,15677,2409,92101.0,1328,3,0,1207,355,0.0
143521,1,2.0,9575,3733,2385,32086.0,2326,3,0,2512,346,0.0
143522,1,2.0,11975,4620,282,42101.0,2111,3,0,1493,887,1.0
143523,0,2.0,9192,1472,2551,46619.0,1736,3,0,2520,391,0.0
143524,0,2.0,32,14200,2868,20016.0,1364,3,0,2517,3,0.0
143525,0,2.0,6758,17423,324,11204.0,1497,3,0,1723,819,0.0
143526,0,2.0,3883,14618,97,22202.0,1526,3,0,2150,1020,0.0
143527,0,2.0,8217,5835,97,22202.0,1369,3,0,443,87,0.0
143528,1,2.0,4196,15421,1730,55405.0,28,3,0,442,87,0.0
143529,0,2.0,6348,5434,818,80516.0,1369,3,0,1503,772,0.0
143530,0,2.0,445,12399,1573,77355.0,1235,3,0,2565,413,0.0
143531,1,2.0,4195,16237,1730,55411.0,711,3,0,448,797,0.0
143532,0,2.0,2429,17823,2070,33418.0,1508,3,0,2523,718,0.0
143533,0,4.0,7050,9451,1890,10036.0,1509,3,0,95,1207,0.0
143534,0,7.0,1411,12236,279,80302.0,1327,3,0,994,204,0.0
143535,0,2.0,5220,4004,1667,11763.0,1434,3,0,1970,737,1.0
143536,0,7.0,10097,5994,248,7003.0,1491,3,0,955,734,1.0
143537,0,2.0,13612,3300,664,70726.0,1523,3,0,601,468,0.0
143538,2,2.0,8003,17555,1150,75652.0,1817,3,0,1769,78,1.0
143539,0,2.0,7128,2876,2150,27041.0,1522,3,0,1503,772,0.0
143540,0,2.0,12592,13816,3015,22193.0,1532,3,0,2460,1278,0.0
143541,1,2.0,11665,13992,123,80016.0,2331,3,0,1723,819,0.0
143542,1,7.0,3504,4156,1730,55408.0,30,3,0,1004,199,0.0
143543,0,2.0,7996,10526,488,45208.0,1443,3,0,493,102,1.0
143544,0,2.0,9038,15184,655,11729.0,1508,3,0,1723,819,0.0
143545,0,2.0,3882,14340,97,22204.0,1611,3,0,574,441,0.0
143546,0,2.0,5874,8197,2599,63169.0,1639,3,0,2654,918,0.0
143547,0,2.0,9038,15184,655,11729.0,1520,3,0,1723,819,0.0
143548,0,2.0,1511,15367,2321,55901.0,1532,3,0,2714,755,0.0
143549,0,7.0,1865,11928,2438,32459.0,1333,3,0,903,1412,0.0
143550,0,2.0,10454,9498,555,43203.0,1508,3,0,526,437,0.0
143551,0,2.0,1511,15367,2321,55901.0,1532,3,0,2714,755,0.0
143552,0,7.0,12405,12843,3060,,1267,3,0,1098,760,1.0
143553,1,2.0,6701,5027,359,31008.0,2111,3,0,1316,291,0.0
143554,1,2.0,13133,2536,3014,220423307.0,2058,3,0,1980,383,1.0
143555,1,6.0,8286,6875,512,44134.0,2227,2,0,1842,700,0.0
143556,0,2.0,241,3099,1536,90042.0,1204,3,0,2199,318,1.0
143557,2,2.0,3686,2059,1107,78552.0,1086,3,0,2605,637,0.0
143558,1,2.0,6240,4711,1935,93643.0,58,3,0,1316,291,0.0
143559,0,7.0,9706,12968,277,2215.0,1330,3,0,849,1343,0.0
143560,0,2.0,1388,3026,916,76118.0,1485,3,0,1450,415,0.0
143561,1,2.0,2748,15873,916,76155.0,2240,3,0,2708,136,0.0
143562,0,2.0,8745,17921,1536,90060.0,1326,3,0,1723,819,0.0
143563,1,2.0,12968,9768,2291,92376.0,2234,3,0,1316,291,0.0
143564,0,7.0,6111,12409,3060,581032350.0,1339,3,0,991,463,1.0
143565,0,2.0,8323,15187,1801,98273.0,1470,3,0,2682,563,1.0
143566,1,7.0,6541,8780,2893,7470.0,2275,3,0,1083,211,0.0
143567,0,2.0,7784,4032,1278,32255.0,1417,3,0,1871,1144,0.0
143568,0,7.0,10011,4308,324,11226.0,1356,3,0,793,412,0.0
143569,0,2.0,12062,5965,1890,10467.0,1358,3,0,2483,1613,1.0
143570,1,2.0,8365,418,1351,37660.0,287,3,0,2598,748,1.0
143571,0,2.0,1783,5589,512,44125.0,1497,3,0,1492,224,0.0
143572,0,9.0,6055,17798,1890,10019.0,1724,3,0,211,1029,0.0
143573,0,5.0,6065,8000,3060,,1497,3,0,121,1187,0.0
143574,0,7.0,2225,6370,3060,618012529.0,1589,3,0,1031,342,1.0
143575,0,2.0,8751,4833,1536,90060.0,1326,3,0,1723,819,0.0
143576,0,7.0,13925,2087,342,14221.0,1247,3,0,1004,199,0.0
143577,1,2.0,1086,1939,2298,7660.0,2055,3,0,2471,33,1.0
143578,1,2.0,10657,1572,617,2864.0,2271,3,0,526,437,0.0
143579,1,2.0,5523,10003,1730,55435.0,28,3,0,755,189,0.0
143580,1,2.0,5896,2022,555,43215.0,1049,3,0,2265,227,0.0
143581,1,2.0,12342,1500,1498,29566.0,2229,3,0,2627,52,1.0
143582,1,7.0,7606,4765,1448,30043.0,2326,3,0,793,412,0.0
143583,1,2.0,10338,5981,213,49022.0,2058,3,0,2384,59,0.0
143584,1,2.0,7271,12148,1536,90031.0,2361,3,0,540,105,0.0
143585,1,2.0,14143,13831,2599,63119.0,2168,3,0,2627,52,1.0
143586,2,2.0,1006,14026,366,30701.0,1817,3,0,1769,78,1.0
143587,1,2.0,4321,8748,62,24521.0,2361,3,0,2545,818,0.0
143588,0,5.0,1341,15624,1674,38133.0,1303,3,0,132,1192,0.0
143589,0,7.0,9644,3614,555,43205.0,1499,3,0,945,436,1.0
143590,1,2.0,6158,10752,496,74019.0,2326,3,0,2605,637,0.0
143591,1,2.0,2719,9294,3060,,30,3,0,2384,59,0.0
143592,0,9.0,11624,17514,3060,232980510.0,1575,3,0,229,701,1.0
143593,0,7.0,8965,16926,2462,85259.0,1611,3,0,827,1509,0.0
143594,0,2.0,14103,8664,904,33326.0,1369,3,0,442,87,0.0
143595,1,2.0,4642,17012,459,28209.0,2271,3,0,2565,413,0.0
143596,1,2.0,1992,8403,2599,63169.0,729,3,0,1469,729,0.0
143597,1,2.0,7375,12505,2314,11901.0,1932,3,0,1941,994,1.0
143598,0,6.0,10330,14923,2214,97229.0,1320,2,0,1824,551,1.0
143599,0,2.0,2768,10835,1073,21207.0,1508,3,0,545,326,0.0
143600,1,2.0,3241,16331,1227,770902607.0,2015,3,0,1447,177,1.0
143601,0,7.0,6115,3347,512,44118.0,1497,3,0,1075,68,0.0
143602,1,2.0,3266,3788,675,48204.0,461,3,0,545,326,0.0
143603,0,7.0,6196,2409,341,90620.0,1607,3,0,955,734,1.0
